,q,p,sx,sy,sz,sxy,ea,eps_v,gamxy,gams,eps_1,eps_2,eps_3,phase,s1,s2,s3,sigmav_0,ru,ru_max,alpha_inxx,alpha_inyy,alpha_inxy,alpha_xx,alpha_yy,alpha_xy,Md,Mb,xi_r,hp
10,72.8868354831082,50.0525099370587,31.6192626911523,93.5019149657251,25.0363521542987,-18.5501613592537,0.47317432139651,-0.450197434703905,-0.0020853711061895,-0.00120399028794116,0.0047317432139651,-1.95117678259062e-18,-1.95117678259062e-18,0,98.6365385676801,26.4846390891973,25.0363521542987,-99.9999999868428,0.0649808570657111,0.0649808570657111,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.492869585687639,-0.492869585687639,0.291828900537241,1.03152489648599,1.43032240848796,-0.544769465851633,0.00112839380729998
11,72.7909795297696,50.057367318243,32.6347045855499,92.4976806518924,25.0397167172865,-20.0217246982934,0.479659807412656,-0.45022758099731797,-0.00237633733069902,-0.00137197983370322,0.00479659807412656,2.1670856950486e-19,2.1670856950486e-19,0,98.5767943323017,26.5555909051408,25.0397167172864,-99.9999999868428,0.0750232040783401,0.0750232040783401,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.476821839746682,-0.476821839746682,0.315274625975136,1.03152513490456,1.43032062034861,-0.544766902851908,0.00127247942129172
12,72.7571946119642,50.0626951787566,33.8190498307554,91.3256301759724,25.0434055295419,-21.6404972047943,0.488457006303334,-0.45026611711420395,-0.00273167225152259,-0.00157713269388139,0.00488457006303334,2.60236010722802e-18,2.60236010722802e-18,0,98.5593211913009,26.5853588154269,25.0434055295419,-99.9999999868428,0.0867436602597548,0.0867436602597548,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.458084255396654,-0.458084255396654,0.341072738125748,1.03152537332314,1.43031918983714,-0.544764995503275,0.00138113182019897
13,72.7988238690616,50.0661945277145,34.9309005691346,90.2218551517036,25.0458278623053,-23.0818061798244,0.498016687941102,-0.45029935477064603,-0.00308315194934868,-0.00178005971583464,0.00498016687941102,1.95188321578922e-18,1.95188321578922e-18,0,98.5908498291417,26.5619058916964,25.0458278623053,-99.9999999868428,0.0977814420929048,0.0977814420929048,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.440463572682602,-0.440463572682602,0.364049583625579,1.03152549253243,1.43031811695353,-0.544763445782511,0.00140217458810835
14,72.9064915528157,50.0691979660279,36.0159645033179,89.1437225224509,25.0479068723148,-24.4253368345549,0.508646994637169,-0.450330916463457,-0.00344455041702244,-0.00198871333594226,0.00508646994637169,-1.51765189156856e-18,-1.51765189156856e-18,0,98.6663610439008,26.493325981868,25.0479068723148,-99.9999999868428,0.108562782392523,0.108562782392523,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.423253357354743,-0.423253357354743,0.385472327420062,1.03152561174172,1.43031752090709,-0.544762611317485,0.0013208769958591
15,73.10610418082,50.0732707911413,37.2432975720041,87.9257888678259,25.0507259335937,-25.8790702785775,0.5223163561480161,-0.45036955646529697,-0.00387706894025181,-0.0022384281482142,0.00522316356148016,-2.16624342605849e-19,-2.16624342605849e-19,0,98.8047725050992,26.3643139347307,25.0507259335938,-99.9999999868428,0.120742104931681,0.120742104931681,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.403788179106037,-0.403788179106037,0.408648669665929,1.03152573095101,1.43031680565135,-0.544761657643169,0.00107283878591697
16,73.3625097306787,50.0786329839303,38.378498072343,86.8029632454151,25.0544376340326,-27.1685352289693,0.536615891878141,-0.450404195608982,-0.00430174075378074,-0.00248361264399783,0.00536615891878141,1.0840390203352e-18,1.0840390203352e-18,0,98.9825087593273,26.1989525584308,25.0544376340327,-99.9999999868428,0.131970360857766,0.131970360857766,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.385792076536918,-0.385792076536918,0.42918997997359,1.03152596936959,1.43031501751201,-0.544759094643444,0.000619404076051423
17,73.6771899694866,50.0879154139421,39.4842987008597,85.7185821420421,25.0608653989244,-28.3773784600114,0.552142631727249,-0.450436446228637,-0.00473943680745011,-0.00273631667474721,0.00552142631727249,-1.51755725576967e-18,-1.51755725576967e-18,0,99.203050353155,25.9998304897468,25.0608653989243,-99.9999999868428,0.142814174275681,0.142814174275681,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.368308663319766,-0.368308663319766,0.4484099149114,1.03152656541604,1.43031096439616,-0.544753432202191,-0.00110891217885083
18,74.1134696952081,50.1718692713529,40.6153945869413,84.7812271006616,25.1189861264558,-29.5388736685989,0.568989772029046,-0.450466270337521,-0.0051937723848271,-0.00299862750803919,0.00568989772029046,2.16932199672761e-19,2.16932199672761e-19,0,99.5792035664152,25.8174181211877,25.1189861264558,-99.9999999868428,0.152187749723438,0.152187749723438,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.351342648221519,-0.351342648221519,0.466215074001007,1.03153336034554,1.43026363830822,-0.544687271046498,-0.0182314523809177
19,74.7896358520068,50.4109376205239,41.9212570135273,84.0270614513468,25.2844943966977,-30.7858447988059,0.589352088454293,-0.450493704756284,-0.00572140088133818,-0.00330325397741396,0.00589352088454293,-4.33788908481746e-19,-4.33788908481746e-19,0,100.270176872597,25.6781415922771,25.2844943966975,-99.9999999868428,0.159729406216586,0.159729406216586,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.333545774177535,-0.333545774177535,0.483933597739444,1.03155302987832,1.43012773971815,-0.544497191834335,-0.0363199859808908
20,75.507175371305,50.7259877456045,43.0610465946762,83.6143112072604,25.502605434877,-31.8141231495007,0.607752889869422,-0.450506937876088,-0.00618276077121715,-0.00356962020717782,0.00607752889869422,-4.33636609134578e-19,-4.33636609134578e-19,0,101.064065548197,25.6112922537393,25.5026054348777,-99.9999999868428,0.16385690865745,0.16385690865745,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.319442003923348,-0.319442003923348,0.497347772055993,1.03157889829414,1.42994856815598,-0.544246554303087,-0.0511456504396557
21,76.3386645472319,51.1325022312281,44.2225608767499,83.3909072766258,25.7840385403087,-32.8189315752718,0.626859420803163,-0.45051560502944005,-0.00664957438937225,-0.00383913511173271,0.00626859420803163,6.50554785441207e-19,6.50554785441207e-19,0,102.024820235829,25.7840385403088,25.5886479175466,-99.9999999868428,0.166090965249143,0.166090965249143,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.306298613507979,-0.306298613507979,0.509391963414881,1.03161203847663,1.42971837501788,-0.543924629616698,-0.0654981434259063
22,77.27275431871,51.6213614077996,45.4065666138988,83.3350372204808,26.1224803890191,-33.8093566850048,0.646555135628341,-0.450519419413896,-0.00712033504360653,-0.00411092881468542,0.00646555135628341,1.30102453132142e-18,1.30102453132142e-18,0,103.135667712036,26.1224803890191,25.6059361223432,-99.9999999868428,0.166649639584549,0.166649639584549,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.294031619986948,-0.294031619986948,0.520262479713652,1.03165185437934,1.42944264393119,-0.543538927960407,-0.0783609673277751
23,78.0990688552518,52.0728053978118,46.3845329223639,83.3988647351208,26.4350185359506,-34.6073341324095,0.6629463839712391,-0.45051865430987004,-0.00750542833329902,-0.00433326244098321,0.00662946383971239,-2.16889979859163e-19,-2.16889979859163e-19,0,104.136861150211,26.4350185359505,25.6465365072734,-99.9999999868428,0.166011348344895,0.166649639584549,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.28466251488755,-0.28466251488755,0.528338134219274,1.03168845163123,1.42918956260951,-0.543184697556554,-0.08865568040635
24,79.0009683199621,52.5802052746574,47.3992576536757,83.5550613293385,26.7862968409581,-35.4200439406522,0.679977072523719,-0.45051565670577304,-0.00790011394359442,-0.00456113418848382,0.00679977072523719,2.16816910518828e-19,2.16816910518828e-19,0,105.243854697622,26.7862968409582,25.7104642853926,-99.9999999868428,0.1644493937276,0.166649639584549,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.275592297279337,-0.275592297279337,0.535977899957709,1.03172922120825,1.42890655975615,-0.542788684296718,-0.0984937474001994
25,79.9127550284681,53.1048831869826,48.3834152158021,83.7817001232541,27.1495342218918,-36.1961746168196,0.696489512371803,-0.450504218080009,-0.0082783110992451,-0.00477948632552566,0.00696489512371803,2.16818193885347e-19,2.16818193885347e-19,0,106.374277668662,27.1495342218919,25.7908376703943,-99.9999999868428,0.16218300161612,0.166649639584549,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.267363071406473,-0.267363071406473,0.54276382915985,1.03177130208745,1.42861556988039,-0.542381346154376,-0.107006490216481
26,80.6398057815916,53.5300159383915,49.1444511348914,84.0017394909008,27.4438571893823,-36.7895278882259,0.709250982372398,-0.45049803746332995,-0.00856787219749785,-0.00494666442787521,0.00709250982372398,-2.1682931736233e-19,-2.1682931736233e-19,0,107.282148361598,27.4438571893823,25.8640422641939,-99.9999999868428,0.15998262164872,0.166649639584549,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.26134949919123,-0.26134949919123,0.547638535427519,1.03180515752568,1.42838144283575,-0.542053639817445,-0.114310465738038
27,81.3792936675998,53.9673773376667,49.9009323054462,84.2545547374496,27.7466449701042,-37.3743476818502,0.7219073083437489,-0.450489930503386,-0.00885300093080622,-0.00511128349934197,0.00721907308343749,1.51924629603525e-23,1.51924629603525e-23,0,108.210269680122,27.7466449701043,25.9452173627741,-99.9999999868428,0.157454475739743,0.166649639584549,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.255645275082331,-0.255645275082331,0.552197873519723,1.03183972821965,1.42814147453591,-0.541717588830245,-0.120550893231266
28,82.1102413254954,54.4038848805373,50.6337432794708,84.5290679820424,28.0488433800986,-37.9367828319227,0.73413196024548,-0.45047653782867,-0.00912666539382561,-0.00526928368193285,0.0073413196024548,2.16734284970062e-19,2.16734284970062e-19,0,109.131649322096,28.0488433800986,26.0311619394177,-99.9999999868428,0.154709309319168,0.166649639584549,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.250361382928333,-0.250361382928333,0.556366383956186,1.03187417970432,1.42790305595684,-0.541383624005612,-0.125993564708345
29,82.5943601240593,54.6950575438698,51.1122741631969,84.7224731333841,28.2504253350282,-38.3019905039937,0.742097400524602,-0.45046587143458006,-0.00930412591929423,-0.00537174052556753,0.00742097400524602,-4.33653219896235e-19,-4.33653219896235e-19,0,109.743846668041,28.2504253350283,26.0909006285399,-99.9999999868428,0.152775228003428,0.166649639584549,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.247034087744635,-0.247034087744635,0.558965802119144,1.03189706788791,1.42774498443892,-0.54116231195959,-0.129926368577075
30,83.0807503856138,54.9890263802975,51.5878906182125,84.9252471812091,28.4539413414711,-38.6636238047274,0.749996970027198,-0.45045987675433397,-0.00947946976786431,-0.00547297529346377,0.00749996970027198,-2.1682439974047e-19,-2.1682439974047e-19,0,110.360258065455,28.453941341471,26.152879733967,-99.9999999868428,0.150747537593081,0.166649639584549,0.600000023762915,-0.600000023762915,1.19844859923777e-15,0.243815764752734,-0.243815764752734,0.561460673735179,1.03192007528079,1.42758548240952,-0.540938854146357,-0.132817327958752
